	Unnamed: 0	Unnamed: 0.1	Year	Player	Pos	Age	Tm	G	MP	PER	TS%	3PAr	FTr	ORB%	DRB%	TRB%	AST%	STL%	BLK%	TOV%	USG%	OWS	DWS	WS	WS/48	OBPM	DBPM	BPM	VORP	FG	FGA	FG%	3P	3PA	3P%	2P	2PA	2P%	eFG%	FT	FTA	FT%	ORB	DRB	TRB	AST	STL	BLK	TOV	PF	PTS	height	weight	cluster_ID
11059	14396	23038	2015	Tim Duncan	C	38	SAS	77	2227.0	0.365334530759	0.56	0.009	0.38	8.8	26.7	17.9	16.8	1.4	5.1	12.1	22.2	0.0792096991468	0.0759766502021	0.155186349349	0.207	0.0129321957791	0.0759766502021	0.0889088459811	0.0678940278401	6.77323753929	13.2393354288	0.512	0.0323304894477	0.113156713067	0.286	6.74090704984	13.1261787158	0.514	0.513	3.71800628648	5.02739110912	0.74	2.74809160305	8.63224068253	11.3803322856	3.71800628648	1.0184104176	2.4409519533	2.11764705882	2.66726537943	17.2968118545	211.0	113.0	0
9845	13165	20878	2011	Shawn Marion	SF	32	DAL	80	2253.0	0.271637816245	0.551	0.04	0.197	9.1	19.2	14.3	8.3	1.6	1.7	12.5	21.5	0.0367509986684	0.054327563249	0.0894806924101	0.12	-0.0111850865513	0.0287616511318	0.0191744340879	0.0287616511318	6.93475366178	13.3262316911	0.52	0.0798934753662	0.527296937417	0.152	6.85486018642	12.7989347537	0.536	0.523	2.01331557923	2.62050599201	0.768	2.6844207723	6.11984021305	8.80426098535	1.75765645806	1.08655126498	0.798934753662	2.07723035952	2.30093209055	15.9627163782	201.0	99.0	0
9841	13161	20872	2011	Kevin Love	PF	22	MIN	73	2611.0	0.335044044427	0.593	0.206	0.486	13.7	34.2	23.6	11.8	0.9	0.8	11.1	22.9	0.122711604749	0.0344695518958	0.157181156645	0.21	0.0537725009575	-0.00275756415167	0.0510149368058	0.0523937188817	6.64572960552	14.146304098	0.47	1.21332822673	2.90923018001	0.417	5.43240137878	11.237073918	0.483	0.513	5.84603600153	6.88012255841	0.85	4.54998085025	10.782075833	15.3320566833	2.53695901953	0.620451934125	0.386058981233	2.13711221754	2.04059747223	20.3508234393	208.0	113.0	0
10976	14312	22886	2015	Giannis Antetokounmpo	SG	20	MIL	81	2541.0	0.209681227863	0.552	0.056	0.445	4.5	19.7	12.2	13.1	1.5	2.8	15.6	19.6	0.0311688311688	0.0566706021251	0.087839433294	0.117	-0.0240850059032	0.0297520661157	0.00708382526564	0.0226682408501	5.42621015348	11.0507674144	0.491	0.099173553719	0.623376623377	0.159	5.32703659976	10.427390791	0.511	0.496	3.64108618654	4.91617473436	0.741	1.41676505313	6.26210153483	7.67886658796	2.93270365998	1.03423848878	1.20425029516	2.45100354191	3.59858323495	14.5926800472	211.0	100.0	0
9839	13159	20870	2011	Brook Lopez	C	22	NJN	82	2889.0	0.240498442368	0.549	0.001	0.374	7.8	12.3	10.0	8.8	0.9	3.2	10.4	27.3	0.0548286604361	0.0236760124611	0.0785046728972	0.105	0.00747663551402	-0.00498442367601	0.001246105919	0.018691588785	8.02492211838	16.3115264798	0.492	0.0	0.01246105919	0.0	8.02492211838	16.2990654206	0.492	0.492	4.79750778816	6.09345794393	0.787	2.45482866044	3.6261682243	6.08099688474	1.60747663551	0.585669781931	1.4953271028	2.19314641745	2.99065420561	20.8473520249	213.0	124.0	0
9837	13156	20864	2011	David Lee	PF	27	GSW	73	2634.0	0.243280182232	0.549	0.003	0.273	9.1	21.9	15.4	14.0	1.4	0.9	13.4	21.2	0.0560364464692	0.0273348519362	0.0820045558087	0.11	0.00136674259681	0.00136674259681	0.00410022779043	0.0205011389522	6.77904328018	13.3667425968	0.507	0.0136674259681	0.0410022779043	0.333	6.76537585421	13.3257403189	0.508	0.508	2.8701594533	3.64920273349	0.787	2.96583143508	6.79271070615	9.75854214123	3.18451025057	1.01138952164	0.423690205011	2.32346241458	2.88382687927	16.4419134396	201.0	102.0	0
9833	13152	20856	2011	Carl Landry	PF	27	SAC	53	1406.0	0.376386913229	0.545	0.006	0.444	10.0	10.5	10.2	5.7	1.1	1.0	12.4	20.3	0.0460881934566	0.0179231863442	0.0640113798009	0.086	-0.0179231863442	-0.0332859174964	-0.0512091038407	0.0	6.09388335704	12.3926031294	0.492	0.0	0.076813655761	0.0	6.09388335704	12.3157894737	0.495	0.492	3.96870554765	5.50497866287	0.721	3.25177809388	3.22617354196	6.47795163585	1.28022759602	0.76813655761	0.512091038407	2.09957325747	3.20056899004	16.1564722617	206.0	112.0	0
9832	13151	20855	2011	Carl Landry	PF	27	TOT	76	2008.0	0.265338645418	0.555	0.006	0.419	9.3	10.8	10.0	5.2	1.0	1.2	11.8	20.5	0.0501992031873	0.0233067729084	0.0735059760956	0.098	-0.0143426294821	-0.0215139442231	-0.0358565737052	0.0	6.18525896414	12.3167330677	0.502	0.0	0.0717131474104	0.0	6.18525896414	12.2450199203	0.505	0.502	3.8187250996	5.16334661355	0.74	2.95816733068	3.26294820717	6.22111553785	1.12948207171	0.717131474104	0.573705179283	1.95418326693	3.51394422311	16.1892430279	206.0	112.0	0
10990	14326	22908	2015	Brandon Bass	PF	29	BOS	82	1929.0	0.304199066874	0.557	0.047	0.313	7.8	14.9	11.3	8.6	1.1	1.3	9.6	19.5	0.0634525660964	0.0354587869362	0.0989113530327	0.132	-0.00746500777605	-0.00186625194401	-0.00933125972006	0.0130637636081	6.4199066874	12.7465007776	0.504	0.167962674961	0.597200622084	0.281	6.25194401244	12.1493001555	0.515	0.51	3.15396578538	3.99377916019	0.79	2.59409020218	4.83359253499	7.42768273717	1.94090202177	0.765163297045	0.597200622084	1.54898911353	2.61275272162	16.1617418351	203.0	113.0	0
11006	14342	22931	2015	Trevor Booker	PF	27	UTA	79	1564.0	0.352173913043	0.536	0.181	0.319	10.3	19.0	14.7	9.0	1.5	2.1	14.3	18.1	0.0391304347826	0.0437340153453	0.0828644501279	0.11	-0.013810741688	0.0161125319693	0.00460358056266	0.020716112532	5.20204603581	10.6803069054	0.487	0.667519181586	1.93350383632	0.345	4.53452685422	8.74680306905	0.518	0.518	1.97953964194	3.40664961637	0.581	3.19948849105	5.93861892583	9.13810741688	1.9104859335	0.989769820972	0.943734015345	2.02557544757	3.31457800512	13.0511508951	203.0	103.0	0
11007	14343	22932	2015	Carlos Boozer	PF	33	LAL	71	1692.0	0.348936170213	0.517	0.0	0.202	7.0	25.2	15.7	10.3	1.2	0.6	10.2	23.7	0.0255319148936	0.0212765957447	0.0468085106383	0.062	-0.0382978723404	-0.031914893617	-0.0702127659574	-0.0127659574468	7.89361702128	15.8085106383	0.499	0.0	0.0	0.0	7.89361702128	15.8085106383	0.499	0.499	2.0	3.1914893617	0.627	2.36170212766	7.89361702128	10.2553191489	2.02127659574	0.872340425532	0.255319148936	1.95744680851	3.91489361702	17.7872340426	206.0	117.0	0
11008	14344	22933	2015	Chris Bosh	C	30	MIA	44	1556.0	0.458097686375	0.548	0.226	0.311	3.6	20.0	12.0	12.0	1.4	1.4	10.1	28.4	0.0485861182519	0.0347043701799	0.0832904884319	0.111	0.0231362467866	-0.0231362467866	-0.00231362467866	0.0185089974293	7.93573264781	17.236503856	0.46	1.45758354756	3.88688946015	0.375	6.47814910026	13.3496143959	0.485	0.503	4.14138817481	5.3676092545	0.772	1.06426735219	6.10796915167	7.17223650386	2.19794344473	0.948586118252	0.578406169666	2.19794344473	1.59640102828	21.470437018	211.0	106.0	0
9814	13133	20817	2011	Al Jefferson	C	26	UTA	82	2940.0	0.24612244898	0.528	0.0	0.219	9.6	23.2	16.3	9.2	0.8	4.2	6.8	24.2	0.0624489795918	0.0330612244898	0.0955102040816	0.128	0.0	0.00122448979592	0.00122448979592	0.0183673469388	8.00816326531	16.1510204082	0.496	0.0	0.0	0.0	8.00816326531	16.1510204082	0.496	0.496	2.69387755102	3.5387755102	0.761	2.87755102041	6.84489795918	9.72244897959	1.82448979592	0.563265306122	1.87346938776	1.28571428571	2.91428571429	18.7102040816	208.0	131.0	0
11038	14374	22990	2015	DeMarcus Cousins	C	24	SAC	59	2013.0	0.450670640835	0.545	0.008	0.508	10.8	30.6	21.1	20.4	2.3	4.0	16.3	34.1	0.0500745156483	0.0572280178838	0.107302533532	0.144	0.0250372578241	0.0590163934426	0.0840536512668	0.0608047690015	8.90611028316	19.0640834575	0.467	0.0357675111773	0.143070044709	0.25	8.87034277198	18.9210134128	0.469	0.468	7.56482861401	9.67511177347	0.782	3.3084947839	10.0506706408	13.3591654247	3.75558867362	1.60953800298	1.84202682563	4.54247391952	4.30998509687	25.4128166915	211.0	122.0	0
9808	13126	20804	2011	Ersan Ilyasova	PF	23	MIL	60	1505.0	0.342059800664	0.516	0.239	0.205	7.9	20.7	14.1	6.6	1.8	1.3	10.2	19.1	0.0263122923588	0.064584717608	0.0908970099668	0.121	-0.033488372093	0.0287043189369	-0.00717607973422	0.0167441860465	5.28637873754	12.1275747508	0.436	0.861129568106	2.89435215947	0.298	4.42524916944	9.23322259136	0.479	0.471	2.22458471761	2.4877076412	0.894	2.51162790698	6.21926910299	8.73089700997	1.33953488372	1.21993355482	0.574086378738	1.50697674419	3.80332225914	13.6584717608	208.0	106.0	0
9843	13163	20875	2011	Corey Maggette	SF	31	MIL	67	1401.0	0.405995717345	0.573	0.14	0.581	3.6	16.8	10.0	11.3	0.8	0.3	15.3	27.7	0.0385438972163	0.0488222698073	0.0873661670236	0.115	-0.0334047109208	-0.0359743040685	-0.0693790149893	-0.0051391862955	6.50107066381	14.3640256959	0.453	0.71948608137	2.00428265525	0.359	5.78158458244	12.3597430407	0.468	0.478	6.96359743041	8.35117773019	0.834	1.13062098501	5.06209850107	6.19271948608	2.15845824411	0.539614561028	0.128479657388	3.26338329764	4.49678800857	20.6852248394	198.0	98.0	0
11201	14539	23267	2015	Greg Monroe	PF	24	DET	69	2137.0	0.357136172204	0.549	0.0	0.394	11.2	25.1	17.9	11.7	1.9	1.3	13.0	23.9	0.0673841834347	0.0471689284043	0.114553111839	0.153	0.0101076275152	0.0218998596163	0.0320074871315	0.0353766963032	7.12587739822	14.3696771175	0.496	0.0	0.0	0.0	7.12587739822	14.3696771175	0.496	0.496	4.24520355639	5.66027140852	0.75	3.85774450164	8.00187178287	11.8596162845	2.39213851193	1.31399157698	0.572765559195	2.51006083294	2.49321478708	18.4969583528	211.0	120.0	0
11206	14544	23274	2015	Donatas Motiejunas	PF	24	HOU	71	2037.0	0.254491899853	0.553	0.19	0.237	7.4	15.4	11.4	10.8	1.4	1.3	13.7	19.1	0.0424153166421	0.040648011782	0.0830633284242	0.11	-0.0106038291605	0.00883652430044	-0.00176730486009	0.0176730486009	6.23858615611	12.3711340206	0.504	0.865979381443	2.35051546392	0.368	5.37260677467	10.0206185567	0.536	0.539	1.76730486009	2.93372606775	0.602	2.42120765832	5.01914580265	7.44035346097	2.29749631811	0.989690721649	0.60088365243	2.17378497791	3.58762886598	15.1104565538	213.0	100.0	0
11215	14553	23298	2015	Dirk Nowitzki	PF	36	DAL	77	2282.0	0.302892199825	0.56	0.258	0.272	2.1	19.9	11.0	10.4	0.9	1.2	6.5	24.9	0.0820333041192	0.0315512708151	0.113584574934	0.152	0.0268185801928	-0.0157756354075	0.0110429447853	0.0236634531113	7.68273444347	16.7537248028	0.459	1.64066608238	4.32252410167	0.38	6.04206836109	12.4312007011	0.486	0.508	4.02278702892	4.55915863278	0.882	0.694127957932	6.51533742331	7.20946538124	2.25591586328	0.615249780894	0.520595968449	1.29360210342	2.52410166521	21.0289219982	213.0	111.0	0
9620	12932	20509	2011	LaMarcus Aldridge	PF	25	POR	81	3211.0	0.24104640299	0.549	0.016	0.314	10.1	17.2	13.5	10.1	1.4	2.4	8.7	25.7	0.0852071005917	0.0392401121146	0.124447212706	0.166	0.0213017751479	0.00560573030209	0.02690750545	0.0392401121146	7.92650264715	15.8642167549	0.5	0.0448458424167	0.257863593896	0.174	7.88165680473	15.606353161	0.505	0.501	3.93522267206	4.97788850825	0.791	3.11678604796	4.8321395204	7.94892556836	1.90594830271	0.919339769542	1.05387729679	1.71535347244	2.46652133292	19.8330738088	211.0	117.0	0
11436	14778	23689	2016	Pau Gasol	C	35	CHI	72	2291.0	0.340986468791	0.529	0.069	0.29	7.3	28.7	18.2	21.7	0.9	4.7	12.8	24.6	0.0502837189	0.0612832824094	0.111567001309	0.149	0.00785683107813	0.0549978175469	0.0628546486251	0.0549978175469	7.33828022698	15.6350938455	0.469	0.37712789175	1.08424268878	0.348	6.96115233522	14.5508511567	0.478	0.481	3.59842863378	4.54124836316	0.792	2.43561763422	10.0253164557	12.4609340899	4.61981667394	0.659973810563	2.29419467481	2.57704059363	2.32562199913	18.6521169795	213.0	113.0	0
11437	14779	23690	2016	Rudy Gay	SF	29	SAC	70	2379.0	0.234552332913	0.538	0.214	0.252	4.7	15.9	10.4	8.0	2.0	1.7	11.1	22.4	0.0272383354351	0.0317780580076	0.0575031525851	0.078	-0.00605296343001	0.0015132408575	-0.00605296343001	0.015132408575	7.05170239596	15.2383354351	0.463	1.11979823455	3.25346784363	0.344	5.93190416141	11.9848675914	0.495	0.5	2.99621689786	3.84363177806	0.78	1.55863808323	5.34174022699	6.90037831021	1.815889029	1.5132408575	0.771752837327	2.10340479193	2.78436317781	18.2194199243	203.0	104.0	0
11444	14786	23698	2016	Aaron Gordon	PF	20	ORL	78	1863.0	0.328502415459	0.541	0.245	0.333	9.0	21.3	15.1	10.3	1.6	2.4	9.0	17.3	0.0618357487923	0.0425120772947	0.104347826087	0.139	0.0115942028986	0.0231884057971	0.0347826086957	0.0347826086957	5.29468599034	11.1884057971	0.473	0.811594202899	2.74396135266	0.296	4.48309178744	8.44444444444	0.531	0.509	2.49275362319	3.72946859903	0.668	2.97584541063	6.82125603865	9.79710144928	2.47342995169	1.14009661836	1.06280193237	1.27536231884	2.95652173913	13.8937198068	206.0	99.0	0
11452	14794	23710	2016	JaMychal Green	PF	25	MEM	78	1446.0	0.363485477178	0.52	0.091	0.277	10.5	19.3	14.7	7.7	1.6	2.1	13.0	19.8	0.0298755186722	0.0348547717842	0.0647302904564	0.086	-0.0398340248963	-0.00746887966805	-0.0473029045643	0.0	5.72614107884	12.3236514523	0.465	0.373443983402	1.12033195021	0.333	5.35269709544	11.2033195021	0.478	0.48	2.5643153527	3.41078838174	0.752	3.46058091286	5.82572614108	9.28630705394	1.66804979253	1.14522821577	0.821576763485	2.06639004149	4.70539419087	14.3900414938	206.0	102.0	0
11470	14812	23744	2016	Nene Hilario	PF	33	WAS	57	1094.0	0.552833638026	0.564	0.008	0.482	5.2	21.6	13.2	14.1	2.4	1.9	14.0	21.6	0.036197440585	0.0526508226691	0.0888482632541	0.12	-0.0526508226691	0.0592321755027	0.00658135283364	0.0197440585009	6.87751371115	12.6361974406	0.544	0.0	0.0987202925046	0.0	6.87751371115	12.5374771481	0.549	0.544	3.521023766	6.08775137112	0.578	1.71115173675	6.81170018282	8.52285191956	3.19195612431	1.77696526508	0.855575868373	2.50091407678	5.13345521024	17.2760511883	211.0	113.0	0
11472	14814	23746	2016	Jordan Hill	C	28	IND	73	1513.0	0.390218109716	0.534	0.002	0.228	11.3	21.2	16.3	9.5	1.2	2.0	13.2	20.3	0.0380700594845	0.0547257105089	0.0927957699934	0.124	-0.0404494382022	0.02141440846	-0.0166556510245	0.0118968935889	6.61467283543	13.0627891606	0.506	0.0	0.0237937871778	0.0	6.61467283543	13.0389953734	0.507	0.506	2.11764705882	2.97422339722	0.712	3.71183079974	7.01916721745	10.7309980172	2.07005948447	0.856576338401	0.880370125578	2.18902842036	3.68803701256	15.3469927297	208.0	106.0	0
9599	12911	20474	2010	David West	PF	29	NOH	81	2949.0	0.230722278739	0.56	0.022	0.279	6.4	17.9	12.0	13.7	1.3	1.5	11.2	24.0	0.063479145473	0.0280773143438	0.0915564598169	0.122	0.00976602238047	0.00488301119023	0.0146490335707	0.0292980671414	7.55645981689	14.9664292981	0.505	0.0854526958291	0.329603255341	0.259	7.47100712106	14.6368260427	0.51	0.508	3.61342828077	4.17497456765	0.865	2.002034588	5.38351983723	7.38555442523	2.91759918616	0.927772126144	0.732451678535	2.11190233978	2.84435401831	18.8118006104	206.0	113.0	0
11479	14821	23762	2016	Al Horford	C	29	ATL	82	2631.0	0.265450399088	0.565	0.244	0.123	6.3	18.2	12.4	16.7	1.3	3.6	8.8	20.6	0.0670467502851	0.0615735461802	0.128620296465	0.172	0.0205245153934	0.0355758266819	0.0561003420753	0.0561003420753	7.23831242873	14.3397947548	0.505	1.20410490308	3.50285062714	0.344	6.03420752566	10.8369441277	0.557	0.547	1.40935005701	1.76510832383	0.798	2.02508551881	6.12998859749	8.15507411631	3.59863169897	0.930444697834	1.65564424173	1.46408209806	2.23033067275	17.0900798176	208.0	111.0	0
11483	14825	23771	2016	Serge Ibaka	PF	26	OKC	78	2500.0	0.20016	0.533	0.212	0.139	6.5	16.2	11.6	3.9	0.8	4.5	10.5	17.6	0.036	0.0432	0.0792	0.105	-0.01584	0.0144	-0.00144	0.01728	5.9904	12.5136	0.479	0.864	2.6496	0.326	5.1264	9.864	0.52	0.513	1.3104	1.7424	0.752	2.0304	5.6448	7.6752	0.9504	0.5472	2.1312	1.5552	3.0384	14.1552	208.0	106.0	0
9594	12906	20467	2010	Hakim Warrick	PF	27	MIL	48	1024.0	0.5484375	0.54	0.016	0.455	9.2	14.6	11.8	5.8	0.9	0.8	11.2	22.6	0.0421875	0.045703125	0.087890625	0.119	-0.06328125	-0.028125	-0.09140625	-0.00703125	6.3984375	13.2890625	0.481	0.03515625	0.2109375	0.167	6.36328125	13.078125	0.487	0.483	4.39453125	6.046875	0.727	3.05859375	4.39453125	7.453125	1.23046875	0.59765625	0.3515625	2.00390625	2.91796875	17.2265625	206.0	99.0	0
9593	12905	20466	2010	Hakim Warrick	PF	27	TOT	76	1557.0	0.360693641618	0.547	0.013	0.498	9.0	13.9	11.4	5.6	0.8	0.9	10.7	21.8	0.0508670520231	0.0416184971098	0.0924855491329	0.124	-0.0369942196532	-0.0254335260116	-0.0647398843931	-0.00693641618497	6.12716763006	12.7167630058	0.482	0.0231213872832	0.161849710983	0.143	6.10404624277	12.5549132948	0.486	0.483	4.67052023121	6.33526011561	0.737	2.93641618497	4.32369942197	7.26011560694	1.20231213873	0.554913294798	0.416184971098	1.84971098266	2.91329479769	16.9479768786	206.0	99.0	0
9591	12903	20463	2010	Gerald Wallace	SF	27	CHA	76	3119.0	0.211221545367	0.586	0.148	0.577	5.9	23.2	14.7	9.0	2.0	2.2	13.1	20.3	0.0611734530298	0.0715613978839	0.132734850914	0.177	0.00692529656941	0.0334722667522	0.0403975633216	0.0496312920808	5.26322539275	10.8842577749	0.484	0.600192369349	1.61590253286	0.371	4.6630330234	9.26835524206	0.503	0.511	4.87079192049	6.27893555627	0.776	1.73132414235	7.0638025008	8.79512664315	1.85828791279	1.35043283104	0.957999358769	2.05450464893	2.23917922411	15.9974350753	201.0	97.0	0
11435	14777	23688	2016	Marc Gasol	C	31	MEM	52	1791.0	0.355778894472	0.528	0.004	0.347	3.5	20.2	11.5	18.9	1.4	3.6	12.7	23.4	0.0361809045226	0.0381909547739	0.0743718592965	0.098	-0.0140703517588	0.0341708542714	0.0201005025126	0.0261306532663	6.59296482412	14.2110552764	0.464	0.0402010050251	0.0603015075377	0.667	6.5527638191	14.1507537688	0.463	0.465	4.08040201005	4.92462311558	0.829	1.16582914573	6.11055276382	7.27638190955	3.93969849246	1.00502512563	1.40703517588	2.37185929648	2.83417085427	17.3065326633	216.0	115.0	0
9587	12899	20456	2010	Charlie Villanueva	PF	25	DET	78	1848.0	0.311688311688	0.526	0.341	0.157	5.2	19.6	12.0	5.2	1.4	2.5	7.7	23.9	0.0409090909091	0.0272727272727	0.0681818181818	0.092	0.00194805194805	-0.038961038961	-0.037012987013	0.00194805194805	7.07142857143	16.1103896104	0.439	1.92857142857	5.49350649351	0.351	5.14285714286	10.6168831169	0.484	0.499	2.06493506494	2.53246753247	0.815	1.65584415584	5.45454545455	7.11038961039	1.03246753247	0.935064935065	1.07142857143	1.44155844156	4.34415584416	18.1363636364	211.0	105.0	0
11503	14845	23804	2016	Nikola Jokic	C	20	DEN	80	1733.0	0.446624350837	0.582	0.14	0.317	11.4	24.7	17.9	18.1	2.3	2.3	13.2	19.9	0.0934795152914	0.0457010963647	0.139180611656	0.185	0.0540103866128	0.0457010963647	0.0997114829775	0.0623196768609	6.37738026544	12.4639353722	0.512	0.581650317369	1.74495095211	0.333	5.79572994807	10.7189844201	0.541	0.535	3.19907674553	3.94691286786	0.811	3.75995383728	7.8730525101	11.6330063474	3.92613964224	1.641084824	1.03866128102	2.16041546451	4.32083092902	16.5354875938	208.0	113.0	0
11509	14851	23813	2016	Enes Kanter	C	23	OKC	82	1721.0	0.502033701336	0.626	0.029	0.349	16.7	24.9	21.0	3.1	0.7	1.5	12.2	23.4	0.125508425334	0.0439279488669	0.169436374201	0.226	0.0271934921557	-0.064846019756	-0.0355607205113	0.0020918070889	8.66008134805	15.0400929692	0.576	0.20918070889	0.439279488669	0.476	8.45090063916	14.6008134805	0.579	0.583	4.1836141778	5.25043579314	0.797	5.20859965137	8.68099941894	13.8895990703	0.690296339338	0.543869843114	0.690296339338	2.40557815224	3.47239976758	21.7129575828	211.0	111.0	0
9576	12888	20438	2010	Jason Thompson	C	23	SAC	75	2357.0	0.22299533305	0.518	0.013	0.353	10.8	20.3	15.5	8.3	0.9	2.3	13.3	19.6	0.0290199406025	0.0305473058973	0.0610946117947	0.081	-0.0213831141281	0.00763682647433	-0.0137462876538	0.0106915570641	5.65125159101	11.9745439118	0.472	0.0152736529487	0.152736529487	0.1	5.63597793806	11.8218073823	0.477	0.473	3.02418328384	4.23080186678	0.715	3.4212982605	6.3080186678	9.7293169283	1.89393296563	0.626219770895	1.11497666525	2.12303775986	4.26134917268	14.3419601188	185.0	83.0	0
11515	14857	23827	2016	Joffrey Lauvergne	C	24	DEN	59	1041.0	0.542939481268	0.567	0.139	0.182	8.1	23.1	15.4	9.1	0.6	1.2	11.6	19.5	0.0553314121037	0.0242074927954	0.0795389048991	0.105	-0.0311239193084	-0.0484149855908	-0.0795389048991	-0.00345821325648	6.74351585014	13.1412103746	0.513	0.449567723343	1.83285302594	0.245	6.2939481268	11.3083573487	0.557	0.53	2.14409221902	2.38616714697	0.899	2.66282420749	7.36599423631	10.0288184438	1.93659942363	0.449567723343	0.518731988473	1.8674351585	3.97694524496	16.0806916427	211.0	99.0	0
11521	14863	23835	2016	David Lee	PF	32	TOT	55	903.0	0.781395348837	0.568	0.003	0.278	12.0	24.6	18.3	15.5	1.2	2.5	14.9	21.5	0.0677740863787	0.0558139534884	0.119601328904	0.161	-0.0119601328904	0.0677740863787	0.0558139534884	0.0318936877076	7.09634551495	13.3554817276	0.531	0.0	0.0398671096346	0.0	7.09634551495	13.3156146179	0.533	0.531	2.83056478405	3.70764119601	0.763	4.02657807309	8.13289036545	12.1594684385	3.3488372093	0.87707641196	1.11627906977	2.63122923588	4.54485049834	17.023255814	201.0	102.0	0
9568	12879	20417	2010	Amar'e Stoudemire	PF	27	PHO	82	2838.0	0.286680761099	0.615	0.005	0.5	9.7	18.9	14.5	4.8	0.9	2.1	12.1	27.3	0.104016913319	0.0317124735729	0.135729386892	0.181	0.0202959830867	-0.0164904862579	0.00380549682875	0.0202959830867	8.93023255814	16.0338266385	0.557	0.0126849894292	0.0761099365751	0.167	8.91754756871	15.9577167019	0.559	0.557	6.17758985201	8.01691331924	0.771	2.91754756871	6.36786469345	9.28541226216	1.04016913319	0.659619450317	1.05285412262	2.70190274841	3.5644820296	24.0507399577	208.0	111.0	0
11525	14867	23841	2016	Jon Leuer	PF	26	PHO	67	1255.0	0.464701195219	0.555	0.236	0.217	6.4	26.3	16.1	9.6	1.5	2.0	12.8	19.8	0.0401593625498	0.0372908366534	0.0774501992032	0.103	-0.0372908366534	0.00860557768924	-0.0286852589641	0.00860557768924	6.42549800797	13.3673306773	0.481	1.20478087649	3.15537848606	0.382	5.22071713147	10.2119521912	0.511	0.526	2.20876494024	2.89721115538	0.762	2.18007968127	8.51952191235	10.6996015936	2.06533864542	1.09003984064	0.860557768924	2.15139442231	3.58565737052	16.2645418327	208.0	103.0	0
